GeneID,SRR8750495,SRR8750496,SRR8750497,SRR8750498
AGMAT,4.637604,5.936649,2.98508,5.816519
AGMO,0.201671,0.529946,0.394712,0.274124
AGO1,12.603798,7.509223,11.125159,7.675475
AGO2,5.239575,4.170283,10.234502,4.317302
AGO3,5.580587,3.72083,5.607047,3.364817
AGO4,12.294993,7.604381,10.924191,8.894135
AGPAT1,155.359741,144.0522,145.564301,162.366409
AGPAT2,27.766169,38.44717,41.30838,34.585876
AGPAT3,73.118462,57.827335,76.597466,71.681526
AGPAT4,21.244629,13.647909,7.31029,15.75421
AGPAT4-IT1,4.089788,2.318804,4.737423,2.51415
AGPAT5,22.55526,18.880821,26.73979,23.125996
AGPS,11.058267,7.341022,10.447889,10.81813
AGR2,0.0,0.0,0.190971,0.0
AGR3,0.0,0.0,0.0,0.0
AGRN,58.649731,46.761566,56.483192,59.96925
AGRP,0.0,1.918759,0.538932,0.0
AGT,222.224289,129.24881,355.600616,242.519684
AGTPBP1,33.109009,25.249882,6.851924,29.229555
AGTR1,0.547089,0.875542,1.84355,0.241498
AGTR2,0.0,0.0,0.0,0.061783
AGTRAP,17.483023,17.192223,71.906158,21.9021
AGXT,0.0,0.093889,0.0,0.0
AGXT2,0.0,0.0,0.15673,0.054166
AHCTF1,11.885241,8.242511,14.259146,9.255701
AHCTF1P1,1.314297,0.75647,0.91839,0.713003
AHCY,67.086113,65.277008,53.481499,73.630516
AHCYL1,245.741074,221.865768,400.949432,260.875336
AHCYL2,54.219196,35.071014,67.467155,45.809246
AHDC1,31.511959,32.232246,31.074123,33.582985
AHI1,36.58152,37.656414,39.326294,34.74662
AHI1-DT,0.765663,1.337336,0.706158,0.96645
AHNAK,51.973671,27.991028,135.155182,32.37249
AHNAK2,15.136374,8.596052,7.608519,9.284314
AHR,5.076361,4.077446,5.275513,4.075173
AHRR,0.0,0.0,0.0,0.0
AHSA1,242.49971,254.261246,288.631195,214.321808
AHSA2P,29.45508,15.883597,21.822929,18.651737
AHSG,0.353572,0.0,0.0,0.136269
AHSP,0.0,0.0,0.206895,0.787101
AICDA,0.137571,0.344932,0.086176,0.0
AIDA,30.568764,38.025578,64.331467,34.243473
AIF1,37.206734,27.764345,111.158295,31.501204
AIF1L,43.462543,38.910786,87.149025,33.429073
AIFM1,26.945745,26.927444,16.460649,27.095121
AIFM2,10.15693,10.907163,12.618323,13.026477
AIFM3,111.576187,127.395508,207.93251,77.245277
AIG1,63.624722,58.700436,51.662537,55.676781
AIM2,0.745441,0.79666,0.427806,0.082802
AIMP1,22.874664,24.791199,36.176968,24.685036
AIMP2,20.134335,13.707726,14.019593,23.572075
AIP,123.416435,152.403778,151.519928,126.275574
AIPL1,0.458408,0.922628,0.0,0.579614
AIRE,1.381869,2.048435,1.013403,0.690677
AIRIM,17.733723,13.381206,11.199045,12.987784
AIRN,0.267409,0.464934,0.0,0.206259
AJAP1,17.205505,10.871684,6.281246,15.837166
AJM1,22.620462,77.767349,76.454567,73.027435
AJUBA,1.422244,2.470212,6.928092,0.338175
AK1,33.453945,33.559811,86.931137,25.803034
AK2,18.323452,14.980901,24.996445,14.362011
AK3,33.822071,32.974079,43.864567,34.872066
AK4,31.538248,20.86721,49.388786,35.396198
AK5,327.138092,264.630951,71.438911,353.490875
AK6,26.653301,27.767363,33.006401,23.761539
AK7,1.835814,1.28794,1.87097,0.918265
AK8,3.431347,1.416176,1.654007,1.492762
AK9,9.963827,6.949406,13.099902,4.763968
AKAIN1,1.917824,1.283269,0.0,1.258444
AKAP1,39.247898,37.4617,37.444977,31.982908
AKAP1-DT,5.254866,2.86092,3.25699,3.147573
AKAP10,24.956186,20.819334,23.227268,19.513332
AKAP11,76.526199,44.40276,30.877312,63.817806
AKAP12,77.747337,67.315613,74.567131,60.203026
AKAP13,14.098477,11.8995,18.253256,14.849705
AKAP14,0.0,0.0,1.527976,0.404607
AKAP17A,11.913371,13.612289,15.032976,9.599433
AKAP17A-2,12.017375,12.659115,14.75125,13.438566
AKAP17BP,0.285651,0.267268,1.497649,0.156184
AKAP19,4.945948,3.459144,4.140707,2.989708
AKAP3,0.679861,0.810199,2.00139,0.527574
AKAP4,0.0,0.0,0.0,0.0
AKAP5,25.088881,16.614077,8.136189,22.089018
AKAP6,32.624542,23.082254,8.636883,30.109608
AKAP7,19.127396,20.130625,28.346281,22.503719
AKAP8,20.057772,17.232597,16.685045,17.620552
AKAP8L,73.249168,88.493187,98.407661,82.333046
AKAP9,50.154228,50.369282,83.807175,47.08659
AKIP1,35.510246,30.407898,36.318489,29.772261
AKIRIN1,77.808441,66.678917,74.029808,75.403175
AKIRIN2,66.073479,72.38562,61.430359,89.690819
AKNA,5.91176,5.220233,12.158456,3.846255
AKNAD1,0.444633,0.0,0.0,0.423596
AKR1A1,72.450752,68.709831,47.335831,67.042099
AKR1B1,163.084824,161.891312,129.583908,155.993118
AKR1B10,0.124967,0.0,0.0,0.0
AKR1B15,0.308717,0.28889,0.0,0.0
AKR1C1,6.345947,6.26725,12.27213,3.97586
AKR1C2,12.390538,9.359179,57.246204,7.359638
AKR1C3,13.77338,14.162151,113.672874,16.319662
AKR1C4,0.0,0.0,0.0,0.0
AKR1C6P,0.0,0.0,0.0,0.0
AKR1C8,0.305505,0.3679,0.0,0.0
AKR1D1,0.032589,0.131476,0.0,0.0
AKR1E2,2.2013,2.058968,0.72359,1.460264
AKR7A2,58.264229,62.531227,78.382401,71.338318
AKR7A2P1,0.448567,0.539344,1.176683,0.645399
AKR7A3,5.863848,5.692031,3.980324,4.533879
AKR7L,1.279361,1.302818,1.894872,2.309975
AKT1,101.820389,97.947021,120.198349,86.054085
AKT1S1,40.859581,53.892048,86.100159,61.39212
AKT2,38.016109,28.713293,49.123886,28.826479
AKT3,59.041222,43.900925,30.278183,50.341457
AKT3-IT1,0.73966,1.12882,1.181629,2.934164
AKTIP,92.397743,71.69091,88.545486,82.059402
ALAD,73.979752,50.454281,70.44075,62.228489
ALAS1,53.406166,44.990269,27.24246,43.195286
ALAS2,1.476165,0.951729,0.413057,1.043168
ALB,1.344911,0.381759,1.708711,0.981933
ALCAM,61.332336,51.237556,67.080635,50.55278
ALDH16A1,9.22049,12.037674,18.258772,10.132799
ALDH18A1,22.934229,17.503878,22.692574,18.191681
ALDH1A1,30.484854,52.690884,78.570038,58.216003
ALDH1A2,6.501305,3.347196,4.020434,3.620531
ALDH1A2-AS1,0.0,0.265919,0.0,0.0
ALDH1A3,7.549311,6.500774,4.439248,5.404749
ALDH1A3-AS1,13.132916,10.21371,2.252703,10.711884
ALDH1B1,11.146726,7.813889,7.891665,7.580601
ALDH1L1,73.384094,73.523499,117.914734,63.926865
ALDH1L1-AS1,8.494806,7.06047,5.885954,8.077781
ALDH1L1-AS2,3.775788,4.010464,7.213273,3.334393
ALDH1L2,4.352447,2.285074,2.4827,3.893933
ALDH2,77.989227,89.029007,146.047958,86.054001
ALDH3A1,0.658663,0.0,0.0,0.477733
ALDH3A2,50.782757,37.579987,45.700294,43.284813
ALDH3B1,3.59357,4.324415,5.878623,3.057276
ALDH3B2,0.0,0.139709,0.0,0.047404
ALDH4A1,78.83419,74.837082,158.20105,97.345856
ALDH5A1,59.819202,45.974884,40.488903,55.981571
ALDH6A1,70.645546,61.796307,168.124298,70.011513
ALDH7A1,48.475193,40.541515,78.102165,49.887909
ALDH8A1,5.143144,3.061714,2.405777,2.520113
ALDH9A1,82.13678,54.951973,100.460281,65.936752
ALDOA,2994.895508,3392.829834,1795.73645,3085.871094
ALDOB,0.406523,1.243571,0.604163,1.273266
ALDOC,1442.314453,1412.971191,1276.979248,1466.656372
ALG1,13.588825,14.694448,6.340174,15.464915
ALG10,1.381597,1.404074,0.423989,1.630231
ALG10B,2.967385,1.927381,2.616751,1.947558
ALG11,26.279255,18.079952,25.00318,22.641239
ALG12,7.672465,6.74611,10.227409,5.306963
ALG13,13.905651,11.344403,14.412493,12.96794
ALG14,4.141553,5.107515,4.079692,4.475049
ALG14-AS1,0.0,0.515607,0.0,0.0
ALG1L1P,3.781147,10.885728,1.793603,6.556876
ALG1L2,0.0,0.0,0.0,0.0
ALG1L9P,6.327769,6.679877,3.451034,6.022939
ALG2,16.582811,10.200376,18.072197,13.289035
ALG3,15.220227,20.745722,21.617907,15.635129
ALG5,22.683325,22.568504,21.778376,18.07184
ALG6,5.209772,3.295456,4.654362,3.246023
ALG8,20.085054,17.724268,21.894917,14.836842
ALG9,11.585007,7.679681,6.045009,8.78334
ALK,5.892147,1.242672,1.751362,4.053699
ALKAL1,0.80019,0.759783,0.318389,0.261978
ALKAL2,3.52762,4.186223,3.861767,3.177379
ALKBH1,6.045415,5.642152,5.667262,6.387637
ALKBH2,16.151655,23.996515,15.942553,20.049788
ALKBH3,16.49712,15.300834,7.948831,18.204536
ALKBH3-AS1,0.432591,0.238461,0.069011,0.511758
ALKBH4,24.06822,30.972343,21.291414,32.565422
ALKBH5,84.205711,82.903267,92.860611,94.920662
ALKBH6,50.967564,78.482033,30.828611,70.298943
ALKBH7,81.789856,126.233063,118.111633,113.559792
ALKBH8,5.589939,5.542638,3.396651,5.009478
ALLC,0.278653,0.0,1.155651,0.166775
ALMS1,3.051032,1.504479,3.637582,1.967282
ALMS1-IT1,0.774437,0.825569,1.319893,0.269436
ALMS1P1,0.94443,1.381962,1.406082,0.485802
ALOX12,1.536701,1.916223,1.604591,1.298313
ALOX12-AS1,7.41504,7.493571,14.216086,3.315733
ALOX12B,3.438102,2.330281,0.514264,2.706147
ALOX12P2,1.488867,1.049365,0.625629,0.888798
ALOX15,0.898259,0.395823,0.142163,0.4282
ALOX15B,2.691301,4.727217,3.464965,5.841567
ALOX15P1,0.807484,0.0,0.0,0.762954
ALOX5,4.971982,3.130086,19.671625,4.623872
ALOX5AP,17.573362,13.306196,81.026619,10.051314
ALOXE3,1.809287,1.930314,0.533487,2.327334
ALPG,0.0,0.0,0.0,0.0
ALPI,0.0,0.0,0.0,0.0
ALPK1,1.549597,1.211593,4.880761,1.054424
ALPK2,0.040217,0.0,0.043306,0.188048
ALPK2-AS1,0.0,0.0,0.0,0.0
ALPK3,1.39922,1.952764,1.90682,1.559956
ALPL,14.000031,16.598223,24.861254,14.753536
ALPP,0.277708,0.0,0.0,0.0
ALS2,25.644604,17.254601,11.163453,22.208838
ALS2CL,8.771791,4.688024,3.932272,5.252388
ALX1,0.0,0.0,0.0,0.0
ALX3,4.042103,3.237958,8.040196,2.430384
ALX4,1.121512,0.855413,4.049685,0.664045
ALYREF,58.742161,61.012772,43.414181,74.334068
AMACR,17.256887,12.115776,5.915776,12.469328
AMANZI,0.0,0.0,0.0,0.0
AMBN,0.129459,0.07738,0.0,0.0
AMBP,0.0,0.34683,0.28761,0.201121
AMBRA1,21.530348,19.63129,13.212519,21.581825
AMD1,90.119614,67.701256,61.862633,73.87204
AMDHD1,0.885822,1.351951,1.116129,0.543508
AMDHD2,30.880419,28.75617,24.609272,29.866528
AMELX,0.0,0.0,0.0,0.0
AMELY,0.0,0.0,0.0,0.0
AMER1,2.547719,1.224401,1.418386,0.784745
AMER2,32.354435,19.778322,32.826809,27.853323
AMER3,15.555087,12.361512,3.295472,15.377567
AMFR,98.742401,78.533623,79.887642,80.875748
AMH,0.653113,2.993564,1.844356,0.453587
AMHR2,0.372641,0.212373,0.0,0.0
AMIGO1,50.608898,39.915195,19.544256,42.256348
AMIGO2,9.227283,7.957316,5.545486,5.631254
AMIGO3,5.465764,4.006248,5.527422,5.445689
AMMECR1,1.76408,3.310578,2.464167,2.456617
AMMECR1L,9.950304,7.186434,11.458614,5.459277
AMN,0.179882,0.0,0.0,0.0
AMN1,48.324059,44.342926,18.08881,48.469746
AMN1-AS1,5.177866,3.725883,5.94485,2.939796
AMOT,24.543106,17.403385,35.825855,24.041014
AMOTL1,9.894588,3.697482,6.1188,6.544864
AMOTL2,26.418774,17.632566,25.580812,19.474085
AMPD1,0.0,0.177771,0.145593,0.0
AMPD2,102.826271,98.864861,58.572903,97.779907
AMPD3,9.75764,5.467545,11.84028,9.86439
AMPH,171.978226,132.934494,30.764343,146.714264
AMT,21.765507,14.357269,23.135645,14.216746
AMTN,0.0,0.0,0.0,0.0
AMY1A,0.662925,0.0,0.0,0.0
AMY1B,0.0,0.0,0.52524,0.84229
AMY1C,0.499476,0.065546,0.126159,0.0
AMY2A,2.087494,1.44307,0.952234,2.252626
AMY2B,37.780701,30.102518,23.488211,24.938185
AMZ1,14.211894,11.172524,19.600313,12.341859
AMZ2,119.202682,108.032082,135.714188,129.549347
AMZ2P1,25.628757,23.260771,18.71949,23.825554
ANAPC1,9.844047,6.953607,4.969602,8.750278
ANAPC10,11.598187,11.376307,8.024055,10.148187
ANAPC11,192.24852,259.526733,233.358627,260.871277
ANAPC13,103.052719,101.123016,84.113258,93.823952
ANAPC15,82.853065,100.705894,43.412106,103.047951
ANAPC16,31.557356,37.754105,80.788834,29.759087
ANAPC1P1,0.0,0.593693,0.0,0.0
ANAPC1P2,4.726053,4.349726,2.990559,4.56777
ANAPC1P4,1.955152,1.639881,1.109569,1.724506
ANAPC1P6,0.582938,0.0,0.0,0.0
ANAPC2,51.327599,50.440403,30.887766,53.78688
ANAPC4,26.211868,15.1394,16.860851,19.355692
ANAPC5,105.027779,84.150642,55.819492,93.269455
ANAPC7,48.378727,38.287876,31.558958,40.319958
ANG,1.810573,1.584378,9.123783,2.285488
ANGEL1,21.913294,15.103926,16.687557,13.58565
ANGEL2,18.475729,14.749429,19.534409,17.900354
ANGPT1,3.323192,2.670435,6.652598,1.093061
ANGPT2,2.233557,2.105675,16.40453,0.96997
ANGPT4,0.098803,0.595474,0.782294,0.0
ANGPTL1,3.15523,2.443744,6.627005,2.352724
ANGPTL2,5.148507,4.65142,12.405737,8.573055
ANGPTL3,0.244591,0.0,0.0,0.0
ANGPTL4,17.405933,24.607664,175.012619,98.150803
ANGPTL5,0.0,0.418276,0.42907,0.305477
ANGPTL6,0.665228,1.468652,0.818368,0.894388
ANGPTL7,1.301106,1.02669,1.37244,0.171568
ANGPTL8,2.767194,2.63111,2.670395,1.825987
ANHX,0.0,0.0,0.0,0.0
ANK1,12.993174,15.306609,3.903175,10.297033
ANK2,166.885513,132.156754,107.719147,145.30806
ANK2-AS1,0.275066,1.109779,2.508537,0.974826
ANK3,35.07666,21.482512,15.239725,28.524393
ANK3-DT,0.0,0.0,0.0,0.0
ANKAR,2.177468,1.39921,1.727093,1.048418
ANKDD1A,19.165724,18.533787,15.30183,11.274174
ANKDD1B,0.776389,0.625666,0.432666,0.41985
ANKEF1,1.060412,0.781814,1.076603,1.102387
ANKFN1,1.239911,0.583124,1.511697,0.581515
ANKFY1,26.682516,14.303065,23.478607,19.693626
ANKH,58.324287,45.310951,36.329868,48.813152
ANKHD1,17.949602,11.434887,24.410837,16.755178
ANKHD1-DT,5.051256,9.162265,7.869718,10.325016
ANKHD1-EIF4EBP3,7.21436,11.465257,14.398775,6.644008
ANKIB1,22.505285,16.745216,29.08337,19.681847
ANKK1,0.302973,0.635514,0.945371,0.0
ANKLE1,1.278241,0.97418,1.981347,1.088793
ANKLE2,30.468653,25.618883,21.662428,27.524506
ANKMY1,6.379398,4.528729,3.717226,4.267276
ANKMY2,52.219032,38.21825,20.310759,47.981281
ANKRA2,18.599743,14.883239,11.434007,15.451406
ANKRD1,0.688468,0.416834,0.701779,0.0
ANKRD10,87.334633,65.750954,74.159004,58.548435
ANKRD11,83.101639,101.24778,154.575333,94.8134
ANKRD12,64.036621,66.390244,100.861565,59.527481
ANKRD13A,17.463539,11.911336,16.75457,15.057924
ANKRD13B,31.721592,34.810638,33.736027,36.087715
ANKRD13C,18.071884,14.731736,11.688376,20.506319
ANKRD13C-DT,23.585865,27.625359,42.224445,32.602489
ANKRD13D,77.74147,93.603699,72.767685,86.781578
ANKRD16,17.975998,14.184459,8.840166,14.895295
ANKRD17,35.327751,30.569153,41.653164,27.57037
ANKRD17-DT,1.16422,0.816618,1.154275,0.693474
ANKRD18A,7.005723,10.604197,12.10433,6.503514
ANKRD18B,5.496517,14.709403,28.38649,7.197413
ANKRD18CP,2.96018,5.331408,8.67983,2.975564
ANKRD18DP,2.41884,2.212973,0.494753,0.771082
ANKRD19P,23.44861,17.027195,14.908157,15.488151
ANKRD2,1.915033,1.35318,2.263032,6.953959
ANKRD20A1,2.585504,7.620343,36.036739,6.839994
ANKRD20A11P,0.471165,4.868023,9.339595,4.004238
ANKRD20A12P,0.385864,0.141747,0.076653,0.0
ANKRD20A19P,0.807098,0.139064,0.066684,0.916247
ANKRD20A21P,0.368798,0.244784,1.278037,0.0
ANKRD20A2P,8.180178,21.118195,29.127384,11.090201
ANKRD20A4-ANKRD20A20P,5.329087,12.929289,22.386465,10.440447
ANKRD20A5P,3.784262,3.390649,7.696669,2.825105
ANKRD20A8P,1.184948,2.541879,3.271858,0.976142
ANKRD20A9P,0.112354,0.34352,0.614175,0.205095
ANKRD22,0.260813,0.303339,2.123438,0.0
ANKRD23,4.110631,3.599306,4.806984,3.104902
ANKRD24,61.444542,59.875477,28.585407,74.515472
ANKRD26,30.005964,39.177746,81.346466,27.406475
ANKRD26P1,0.044311,0.0,0.0,0.0
ANKRD26P3,0.5725,1.74167,9.241247,3.059031
ANKRD27,19.167387,14.672318,20.173498,13.811933
ANKRD28,20.916302,12.789395,17.101774,18.732807
ANKRD29,12.470866,12.766906,4.710216,11.049075
ANKRD30A,0.125976,0.199034,0.076333,0.074356
ANKRD30B,1.632652,2.009625,2.142329,1.888578
ANKRD30BL,2.598553,4.550216,2.947774,2.448157
ANKRD30BP2,0.0,0.591315,0.287953,0.0
ANKRD30BP3,0.0,0.094398,0.0,0.0
ANKRD31,0.39673,0.446675,0.209271,0.531159
ANKRD33,0.132924,0.0,0.0,0.0
ANKRD33B,15.763234,10.930822,8.818405,12.942334
ANKRD34A,39.86676,35.552147,13.908619,37.237103
ANKRD34B,0.523627,0.481674,0.443974,0.351242
ANKRD34C,4.794538,2.535258,0.854656,2.406763
ANKRD34C-AS1,5.302254,5.708218,0.0,3.72652
ANKRD35,9.616859,13.927052,23.920979,10.959196
ANKRD35-DT,0.0,0.50518,0.0,0.0
ANKRD36,18.758862,34.265461,88.960747,24.777771
ANKRD36B,29.234285,31.272907,96.690407,20.88015
ANKRD36BP1,0.0,0.0,0.0,0.0
ANKRD36BP2,2.820064,1.922267,3.849617,3.066982
ANKRD36C,16.258268,22.747242,51.849026,16.797552
ANKRD37,27.476294,16.948215,56.876118,30.980139
ANKRD39,54.5275,55.506691,15.744792,55.909309
ANKRD40,54.230541,45.008202,122.173767,40.668617
ANKRD40CL,0.0,0.0,0.0,0.0
ANKRD42,21.393349,20.100885,14.497082,16.577431
ANKRD42-DT,4.160959,4.251395,11.835164,2.649018
ANKRD44,6.058924,4.090948,7.149487,3.813893
ANKRD44-AS1,0.0,0.0,0.0,0.0
ANKRD44-DT,0.0,0.20895,0.0,0.0
ANKRD44-IT1,0.877317,0.288343,0.631248,0.174117
ANKRD45,3.885823,2.22904,4.483702,2.029848
ANKRD46,83.768822,71.868027,39.628933,74.994713
ANKRD49,9.265302,9.196022,18.692303,7.562824
ANKRD50,9.650808,6.730923,4.452014,6.566261
ANKRD52,26.687258,17.881704,17.36974,19.186428
ANKRD53,1.299901,1.454148,1.940531,1.24715
ANKRD54,31.949728,39.731026,32.566395,44.605553
ANKRD55,3.445576,1.634142,1.081496,1.63466
ANKRD6,18.090624,10.076081,8.013084,15.383573
ANKRD60,0.094057,0.0,0.112536,0.0
ANKRD61,1.020128,1.589934,0.0,0.0
ANKRD62,0.847968,1.854018,1.490955,0.306101
ANKRD62P1-PARP4P3,0.0,1.056172,1.705711,0.643194
ANKRD63,4.9472,2.231542,0.82068,5.846369
ANKRD65,23.414768,19.763144,23.584225,30.731489
ANKRD65-AS1,2.026894,2.200394,1.966027,3.829939
ANKRD66,0.329649,0.072976,0.987836,0.0
ANKRD7,0.438828,0.780779,0.0,0.43721
ANKRD9,11.503474,31.793404,57.411068,31.191645
ANKS1A,23.607117,13.272839,24.827932,19.927856
ANKS1B,134.828949,151.077072,126.068657,151.97496
ANKS3,26.861301,33.583118,33.269318,28.667879
ANKS4B,0.328876,0.308263,0.159876,0.183574
ANKS6,9.903663,6.594921,8.666214,5.544374
ANKUB1,0.33831,0.8878,0.138401,0.0
ANKZF1,31.299683,20.850744,26.415363,28.630283
ANLN,21.26438,8.722266,25.83268,13.121229
ANO1,2.040906,1.368981,0.816626,1.130722
ANO10,24.452772,20.963203,20.8741,18.219294
ANO2,1.771596,0.777326,3.00215,0.841721
ANO3,17.249596,12.817264,7.71839,14.78174
ANO3-AS1,0.0,0.0,0.0,0.0
ANO4,12.408224,6.270944,3.943786,6.547304
ANO5,17.228672,9.8913,7.584614,11.687247
ANO6,8.604385,6.667829,22.902775,5.304932
ANO7,3.331404,2.541233,3.25271,1.532247
ANO7L1,0.668851,0.415339,0.547783,0.173089
ANO8,31.595102,24.278475,30.821791,20.910532
ANO9,0.296916,0.093786,0.0,0.0
ANOS1,10.694646,5.59636,12.015443,7.036844
ANP32A,89.011292,78.499329,79.35408,91.021683
ANP32A-IT1,0.127295,0.134344,0.768536,0.399945
ANP32AP1,0.477007,0.354907,0.278046,0.323726
ANP32B,74.47506,94.925102,183.965866,86.284843
ANP32D,0.0,0.144849,0.0,0.140742
ANP32E,45.036884,39.641197,64.286514,47.318718
ANPEP,2.514081,1.428226,1.928955,1.894596
ANTKMT,47.493351,205.529968,128.013321,163.361801
ANTXR1,14.612453,13.755714,25.76339,14.901294
ANTXR2,2.814219,2.68759,7.077404,1.251648
ANTXRL,0.0,0.1533,0.0,0.166755
ANTXRLP1,0.069911,0.182899,0.0,0.0
ANXA1,27.077717,27.59643,105.513863,28.90596
ANXA10,0.0,0.0,0.0,0.0
ANXA11,77.096863,84.040039,63.681435,77.677498
ANXA13,0.401155,0.0,0.661277,0.0
ANXA2,58.395786,59.306038,173.302948,48.216427
ANXA2P1,0.624357,0.113993,0.450121,0.345852
ANXA2P2,3.712499,2.751409,9.698451,1.834179
ANXA2P3,0.842833,0.968904,0.316907,0.392024
ANXA2R,0.969483,1.884197,2.331172,0.402965
ANXA2R-AS1,1.123915,0.387147,1.065502,0.781312
ANXA2R-OT1,1.341004,2.437061,2.313065,1.601997
ANXA3,9.987601,10.749631,21.590979,8.156503
ANXA4,14.477183,11.23566,23.702442,8.455035
ANXA5,100.078476,89.603722,255.818649,87.937149
ANXA6,300.56778,305.588837,103.741669,293.142365
ANXA7,103.482742,96.714005,78.306496,99.691589
ANXA8,1.228899,0.497041,0.0,0.643889
ANXA8L1,0.90022,0.512117,0.0,0.939387
ANXA9,4.437048,1.170153,9.182646,1.019421
AOAH,4.383236,3.652284,12.723829,2.142667
AOAH-IT1,0.0,0.0,0.0,0.0
AOC1,0.18525,0.131922,0.0,0.016742
AOC2,1.920235,2.805342,3.237236,2.401882
AOC3,2.706561,5.657264,13.412238,0.844731
AOC4P,0.0,0.037252,0.223179,0.0
AOPEP,16.118696,17.373882,18.894796,16.666521
AOPEP-AS1,0.233225,0.0,0.0,0.50835
AOX1,2.114476,0.548504,3.830427,0.854923
AOX3P-AOX2P,0.167925,0.201754,0.0,0.016396
AP1AR,11.79555,8.686899,7.272497,12.835505
AP1AR-DT,1.55308,2.03481,1.218812,1.963828
AP1B1,107.798111,98.782867,82.635902,105.716545
AP1B1P1,0.0,0.0,0.0,0.0
AP1G1,38.260456,23.597498,22.218533,31.29035
AP1G2,46.93927,40.873901,37.029701,31.610769
AP1G2-AS1,7.358017,6.926178,13.033745,5.960115
AP1M1,25.770321,24.797573,17.663406,23.357481
AP1M2,2.124177,1.15467,0.0,1.0414
AP1S1,313.25177,322.591309,122.410995,342.578918
AP1S2,51.865845,51.018185,39.537342,46.408466
AP1S3,2.657946,1.928538,1.88212,2.125
AP2A1,182.338577,190.38649,97.262108,205.83313
AP2A2,117.798782,120.181786,77.277382,116.548576
AP2B1,201.281326,151.072647,107.619957,181.674973
AP2M1,1009.543579,1044.917725,401.912964,1097.879395
AP2S1,336.515503,464.58902,205.734818,421.346313
AP3B1,12.746367,9.245326,21.3608,14.224989
AP3B2,123.463699,107.190628,32.994423,99.01844
AP3D1,117.521156,121.778397,121.137894,110.186714
AP3M1,15.094193,10.503068,17.188778,10.071412
AP3M2,82.73497,60.260822,28.459198,72.842392
AP3S1,112.905502,126.369888,121.671547,136.535919
AP3S2,31.614914,28.471844,24.053894,26.368147
AP4B1,21.167683,14.379843,11.189366,15.80021
AP4B1-AS1,1.662179,0.933229,1.223474,0.604416
AP4E1,3.302251,3.154503,4.258363,2.364074
AP4M1,13.942366,15.438533,16.067684,11.672591
AP4S1,22.131481,19.740324,11.999424,26.402466
AP5B1,10.132608,8.277418,7.992652,11.454081
AP5M1,14.235053,9.309971,9.35228,11.900425
AP5S1,8.004555,8.966455,7.098168,9.465604
AP5Z1,16.569944,17.315369,15.438847,17.492887
APAF1,12.41409,9.827387,8.681767,10.663486
APBA1,73.221664,59.53006,34.992672,67.414284
APBA2,167.873245,195.433182,72.408134,174.305786
APBA3,7.584934,11.550714,16.355324,9.763523
APBB1,465.911713,420.771027,179.709534,437.101257
APBB1IP,6.734574,5.152346,26.556044,8.428341
APBB2,17.100935,14.654215,21.51757,12.071007
APBB3,52.397854,46.013481,23.717525,47.280876
APC,52.331837,34.994114,52.845444,50.071159
APC2,60.797558,77.158157,77.755775,84.81945
APCDD1,41.117332,38.511406,70.852943,63.398594
APCDD1L,0.290074,0.0,0.280614,0.138645
APCDD1L-DT,0.321063,0.333828,0.0,0.0
APCS,0.0,0.0,0.0,0.0
APEH,66.001877,57.350079,40.144215,53.22929
APELA,0.130447,0.174483,0.0,0.0
APEX1,133.921997,121.152016,81.443909,121.880905
APEX2,8.396948,7.585281,8.50907,5.811579
APH1A,60.339909,54.319935,77.754158,61.220779
APH1B,16.921303,10.883073,10.493149,11.219309
API5,63.077286,42.436359,36.395359,52.475803
APIP,20.239149,22.931284,34.478142,18.623369
APLF,1.067052,0.374919,1.786176,0.483993
APLN,12.0825,15.908489,16.826569,8.987153
APLNR,39.273296,14.456649,18.048264,14.043921
APLP1,893.23407,552.562317,359.392059,1130.478638
APLP2,433.888733,329.145752,327.610718,392.581146
APMAP,185.8918,157.477631,104.79541,178.102325
APOA1,0.0,0.612679,1.652161,1.268166
APOA1-AS,1.722731,0.302294,0.582627,0.329932
APOA2,0.0,0.0,0.0,0.40696
APOA4,0.0,0.0,0.0,0.0
APOA5,0.0,0.0,0.0,0.125486
APOB,0.315436,0.08062,0.15377,0.239477
APOBEC1,0.384732,0.0,0.0,0.0
APOBEC2,0.429112,1.14169,0.541292,0.606942
APOBEC3A,0.0,0.783501,0.941811,0.0
APOBEC3B,0.0,0.0,0.0,0.125045
APOBEC3B-AS1,0.0,0.0,0.0,0.0
APOBEC3C,4.623478,3.174915,11.206885,1.732748
APOBEC3D,1.523169,0.385429,1.854924,0.767099
APOBEC3F,4.493456,1.229328,5.138976,0.459187
APOBEC3G,3.088299,1.52657,3.30245,1.257885
APOBEC3H,0.271473,0.87671,0.139523,0.471422
APOBEC4,0.118643,0.0,0.455261,0.0
APOBR,1.282088,0.477031,2.220696,1.354126
APOC1,29.191704,37.739742,126.600151,47.474606
APOC1P1,0.725496,0.0,0.0,0.0
APOC2,14.983499,9.901737,49.080349,21.110163
APOC3,0.628922,0.0,0.0,0.0
APOC4,0.014591,1.185724,0.0,0.0
APOC4-APOC2,1.81271,1.28538,17.373096,4.24156
APOD,657.786621,599.394287,2697.075195,546.09137
APOE,905.810608,2011.170166,3837.407471,2683.939697
APOF,0.170907,0.494168,0.0,0.0
APOH,0.0,0.0,0.268889,0.0
