organism_name_asm_name	species_taxid	group	genome_size	gc_percent	Genomic_density	robust_z_score	robust_z_score_normalized	filter_category	bin
Lutra_lutra_mLutLut1_2	9657	Mammalian	2438442342	41.5	214.32102247655783	7.222738222129551	0.6458773060833138	Mammalian	
Lynx_canadensis_mLynCan4_pri_v2	61383	Mammalian	2407810255	41.5	216.11628197006743	7.279950298860181	0.6467651642220817	Mammalian	
Manis_pentadactyla_mManPen7_hap1	143292	Mammalian	2840164579	41.0	186.0057701958968	6.362522209632836	0.6325278555575173	Mammalian	
Meles_meles_mMelMel3_1_paternal_haplotype	9662	Mammalian	2738678004	42.5	253.5974763502332	8.390124314953168	0.6639936427525426	Mammalian	
Meriones_unguiculatus_Bangor_MerUng_6_1	10047	Mammalian	2702201048	42.0	176.8619327395065	5.986830751566101	0.6266976054115455	Mammalian	
Mesoplodon_densirostris_mMesDen1_primary_haplotype	48708	Mammalian	2683375131	41.5	203.44962875372147	6.876284243048622	0.6405007841562429	Mammalian	
Microcebus_murinus_Mmur_3_0	30608	Mammalian	2487392024	41.0	178.08047467259885	6.109955681301076	0.6286083465906345	Mammalian	
Muntiacus_reevesi_mMunRee1_1	9886	Mammalian	2656168540	42.0	206.13206268906416	6.91962317354147	0.6411733488377301	Mammalian	
Mustela_erminea_mMusErm1_Pri	36723	Mammalian	2445200799	41.5	213.4342033335957	7.1944767131146	0.6454387236680849	Mammalian	
Mustela_lutreola_mMusLut2_pri	9666	Mammalian	2586268927	42.0	215.14061982928507	7.206711536406042	0.6456285924520279	Mammalian	
Mustela_nigripes_MUSNIG_SB6536	77151	Mammalian	2498532951	41.5	205.22126880554143	6.932743588000915	0.6413769608621054	Mammalian	
Myotis_daubentonii_mMyoDau2_1	98922	Mammalian	2127807131	43.0	310.37728484800346	10.15746042102261	0.6914204350555027	Mammalian	
Neofelis_nebulosa_mNeoNeb1_pri	61452	Mammalian	2468345093	42.0	222.23027142987905	7.432647421461901	0.6491348279507152	Mammalian	
Neogale_vison_ASM_NN_V1	452646	Mammalian	2681198719	42.5	233.6235388389297	7.7535867570190735	0.6541153952960816	Mammalian	
Neomonachus_schauinslandi_ASM220157v2	29088	Mammalian	2419443398	41.5	249.47659469899284	8.343090338249361	0.6632637356874362	Mammalian	
Ochotona_princeps_mOchPri1_hap1	9978	Mammalian	2555444530	44.0	192.2673312732795	6.309192374137126	0.6317002448293323	Mammalian	
Orcinus_orca_mOrcOrc1_1	9733	Mammalian	2647335075	42.0	237.9829455413976	7.9346600830333	0.6569254213500638	Mammalian	
Ornithorhynchus_anatinus_mOrnAna1_pri_v4	9258	Mammalian	1859264908	46.0	388.42253534151627	12.391762417727051	0.7260939397698879	Mammalian	
Oryctolagus_cuniculus_UM_NZW_1_0	9986	Mammalian	2841489785	44.0	208.7246287755973	6.833660248403157	0.6398393143632313	Mammalian	
Ovis_aries_ARS_UI_Ramb_v3_0	9940	Mammalian	2654047367	42.0	200.1781055027413	6.729880047345339	0.6382287785914574	Mammalian	
Panthera_leo_P_leo_Ple1_pat1_1	9689	Mammalian	2297552363	41.5	226.24913717334945	7.602868248215897	0.651776437118879	Mammalian	
Panthera_onca_Panthera_onca_HiC	9690	Mammalian	2380242927	41.5	212.37175984847127	7.160618346951527	0.6449132851998258	Mammalian	
Panthera_tigris_P_tigris_Pti1_mat1_1	9694	Mammalian	2408678698	41.5	222.0409172750593	7.468758979620055	0.6496952330722643	Mammalian	
Panthera_uncia_Puncia_PCG_1_0	29064	Mammalian	2433972596	41.5	213.8458395214133	7.207594928653947	0.645642301568037	Mammalian	
Perognathus_longimembris_pacificus_ASM2315922v1	38669	Mammalian	2212099196	42.0	227.62066950274323	7.6044308518267005	0.65180068672513	Mammalian	
Phacochoerus_africanus_ROS_Pafr_v1	41426	Mammalian	2435083091	42.0	177.87668174482016	6.019169185915627	0.6271994564851819	Mammalian	
Phocoena_phocoena_mPhoPho1_1	9742	Mammalian	2512713112	41.5	243.6380409193328	8.157024921850663	0.6603762387858534	Mammalian	
Phocoena_sinus_mPhoSin1_pri	42100	Mammalian	2371524154	41.5	193.13992616412543	6.547730429614356	0.6354020498688253	Mammalian	
Phyllostomus_discolor_mPhyDis1_pri_v3	89673	Mammalian	2108832841	42.5	272.5837196880035	8.995185670163252	0.6733834198656247	Mammalian	
Physeter_catodon_ASM283717v5	9755	Mammalian	2496209109	41.5	182.8867196626232	6.220977085582321	0.6303312565600215	Mammalian	
Prionailurus_bengalensis_Fcat_Pben_1_1_paternal_pri	37029	Mammalian	2435702060	42.0	222.80507449767927	7.450965477532329	0.649419100714403	Mammalian	
Prionailurus_viverrinus_UM_Priviv_1_0	61388	Mammalian	2461545606	42.0	244.8788287416142	8.15442089056059	0.6603358275561513	Mammalian	
Saccopteryx_bilineata_mSacBil1_pri_phased_curated	59482	Mammalian	2612309609	41.5	191.91982384963924	6.508847722238714	0.6347986400614287	Mammalian	
Saccopteryx_leptura_mSacLep1_pri_phased_curated	249018	Mammalian	2576497192	42.0	201.11788504088528	6.759829307206213	0.6386935527377053	Mammalian	
Sorex_araneus_mSorAra2_pri	42254	Mammalian	2405993548	43.0	391.86015306804137	12.754189639212598	0.7317183459564	Mammalian	
Suncus_etruscus_mSunEtr1_pri_cur	109475	Mammalian	2471666657	40.0	165.89757313702356	5.8059979364211	0.6238913117781449	Mammalian	
Suricata_suricatta_meerkat_22Aug2017_6uvM2_HiC	37032	Mammalian	2353578744	41.5	203.0616146659081	6.863918854892835	0.6403088891728668	Mammalian	
Sus_scrofa_Sscrofa11_1	9823	Mammalian	2501895775	42.0	173.44732057020377	5.878012505880614	0.6250088856411867	Mammalian	
Tachyglossus_aculeatus_mTacAcu1_pri	9261	Mammalian	2213004214	45.5	377.0426620615554	12.07124995948448	0.7211199970135886	Mammalian	
Ursus_arctos_UrsArc2_0	9644	Mammalian	2423401459	42.5	254.1599832374638	8.40805051708852	0.6642718344451463	Mammalian	
Vulpes_lagopus_ASM1834538v1	494514	Mammalian	2345533697	41.5	242.53497660896304	8.121872029118247	0.6598307109236041	Mammalian	
Zalophus_californianus_mZalCal1_pri_v2	9704	Mammalian	2409668595	41.5	246.58655920938045	8.250989494145285	0.6618344485736298	Mammalian	
